175.444444 170.735043 138.042735 103.136752 85.470085 72.897436 68.641026 71.401709 76.111111 76.675214 82.632479 88.410256 99.666667 104.196581 101.863248 100.803419 
116.088353 131.116466 139.899598 145.140562 145.401606 145.240964 146.606426 149.630522 152.449799 153.975904 154.345382 153.903614 153.678715 154.072289 151.397590 147.730924 
47.486486 44.587838 42.641892 41.216216 40.081081 39.993243 41.067568 42.175676 44.587838 50.871622 62.871622 82.655405 99.614865 121.641892 134.864865 136.425676 
172.523438 179.960938 192.945313 205.046875 210.062500 214.445313 213.796875 214.398438 215.257813 218.195313 220.054688 221.742188 223.476563 224.570313 225.312500 225.578125 
215.919283 216.207773 215.905830 215.330344 214.970105 214.715994 214.995516 214.609865 215.260090 215.763827 215.805680 216.527653 217.218236 217.086697 216.823617 216.421525 
48.646667 47.303333 43.973333 39.753333 38.460000 37.663333 36.620000 36.786667 36.450000 36.943333 36.816667 37.580000 39.176667 39.183333 40.366667 44.926667 
156.056995 164.098446 167.041451 167.352332 166.492228 164.181347 161.725389 156.155440 147.005181 135.808290 118.575130 100.005181 86.290155 79.098446 77.994819 86.051813 
178.919492 177.864407 178.402542 180.457627 184.309322 189.088983 190.542373 195.940678 202.466102 207.949153 211.813559 214.190678 216.618644 218.911017 217.813559 216.588983 
229.077429 229.314828 229.563915 229.691015 229.799123 229.560263 229.301680 229.415632 229.520088 229.826150 229.914536 229.832725 229.729730 229.819576 229.744339 229.344777 
230.982759 229.568966 231.402299 230.097701 224.896552 217.568966 205.500000 192.810345 183.074713 176.534483 175.729885 183.471264 192.160920 197.057471 199.413793 200.741379 
116.951890 117.584192 118.664948 119.271478 118.616838 119.154639 118.493127 119.689003 120.063574 123.115120 121.893471 123.508591 123.252577 125.075601 124.025773 124.450172 
60.757576 52.090909 52.212121 61.590909 87.681818 111.196970 113.651515 121.409091 127.772727 125.575758 126.560606 122.166667 102.727273 74.545455 57.333333 53.803030 
111.000000 113.603960 105.059406 111.108911 110.544554 105.910891 108.653465 106.227723 106.029703 111.831683 126.554455 159.178218 181.099010 189.534653 190.534653 191.544554 
192.708029 208.627737 223.284672 227.131387 232.204380 235.343066 236.496350 241.934307 242.722628 243.467153 244.197080 243.386861 244.452555 243.452555 241.518248 239.335766 
80.107216 78.134021 77.259794 76.028866 74.562887 72.373196 71.354639 72.092784 73.781443 74.554639 75.282474 74.063918 75.045361 74.896907 75.187629 75.878351 
123.096045 124.892655 124.621469 120.180791 114.327684 100.367232 85.819209 68.615819 59.180791 54.570621 51.418079 49.107345 49.971751 53.016949 56.124294 62.779661 
176.404040 166.838384 147.757576 128.727273 117.313131 107.525253 108.878788 116.282828 131.565657 162.868687 191.565657 201.515152 205.787879 204.949495 207.070707 209.494949 
65.353846 58.892308 54.553846 56.153846 58.084615 61.338462 62.084615 71.746154 96.223077 120.215385 145.384615 158.669231 158.246154 152.338462 148.169231 140.600000 
174.148855 173.541985 173.091603 172.404580 163.526718 173.171756 180.290076 182.988550 184.251908 185.534351 187.858779 193.660305 199.423664 202.805344 204.041985 204.332061 
127.444444 133.500000 138.629630 138.347222 137.898148 136.217593 130.828704 123.791667 111.574074 92.893519 76.152778 66.060185 61.685185 62.328704 63.550926 66.541667 
239.370370 241.900285 244.316239 244.538462 245.937322 246.441595 246.566952 246.954416 246.478632 246.461538 246.256410 245.136752 245.034188 243.606838 241.236467 239.643875 
196.174387 195.465940 195.081744 194.891008 195.569482 194.482289 194.046322 193.207084 192.171662 192.204360 192.811989 193.008174 192.188011 191.198910 190.735695 185.920981 
187.840580 175.608696 161.231884 158.826087 181.695652 203.188406 216.753623 225.753623 232.565217 236.840580 237.565217 238.550725 240.333333 240.855072 239.681159 240.101449 
96.589322 95.644764 96.919918 97.755647 97.394251 95.901437 95.564682 93.537988 91.626283 90.782341 89.494867 88.182752 87.402464 87.757700 87.344969 88.589322 
221.650943 221.735849 220.707547 218.452830 214.094340 207.254717 196.471698 189.933962 181.896226 175.952830 161.018868 147.688679 141.716981 139.028302 138.396226 137.301887 
163.464865 168.913514 171.891892 171.718919 159.151351 172.194595 171.978378 175.059459 176.270270 174.637838 165.848649 156.794595 141.983784 128.000000 117.778378 111.291892 
96.238095 90.345238 95.571429 105.559524 112.464286 89.940476 83.083333 71.071429 72.107143 76.571429 81.035714 82.035714 95.309524 115.952381 135.500000 151.738095 
178.890244 170.890244 159.390244 128.560976 125.390244 111.048780 114.134146 127.243902 119.585366 116.756098 122.012195 119.243902 116.085366 97.512195 89.000000 88.914634 
184.035714 184.738095 190.607143 181.761905 173.571429 163.083333 137.464286 109.190476 88.011905 71.750000 68.583333 70.583333 78.738095 91.440476 104.666667 116.797619 
230.535714 231.866071 231.343750 231.674107 231.580357 232.022321 230.607143 227.473214 221.830357 213.383929 204.656250 198.611607 193.441964 194.098214 197.504464 200.861607 
78.000000 132.285714 75.428571 128.285714 70.571429 112.285714 67.571429 107.428571 79.142857 91.714286 93.857143 75.571429 107.714286 66.285714 115.571429 73.000000 
