56.485169 54.938559 52.885593 52.058263 51.236229 49.808263 50.049788 48.461864 47.594280 47.171610 46.859110 46.794492 47.366525 47.552966 50.522246 53.382415 
61.529563 58.892031 57.398458 61.516710 72.141388 80.257069 88.025707 94.051414 110.593830 122.634961 130.395887 135.655527 132.632391 130.696658 128.251928 124.475578 
227.884405 228.590932 229.138515 229.402093 229.474340 229.409567 229.395117 229.736423 229.970105 230.315396 230.614848 230.546587 230.456901 230.214748 229.736921 229.117090 
234.708459 238.474320 242.052870 242.558912 243.193353 243.749245 244.034743 244.791541 244.429003 244.235650 243.886707 242.563444 241.525680 239.924471 238.036254 236.555891 
75.666667 80.507937 94.158730 116.055556 152.055556 180.484127 185.246032 187.087302 183.817460 171.785714 143.515873 99.936508 77.420635 74.730159 89.206349 99.277778 
74.742373 79.776271 86.457627 102.149153 116.864407 128.898305 142.915254 150.277966 153.338983 156.067797 157.145763 157.064407 155.159322 152.159322 152.155932 147.237288 
160.971264 166.810345 172.482759 170.310345 163.051724 156.954023 143.747126 124.362069 108.471264 87.212644 74.224138 73.310345 79.517241 89.758621 100.522989 108.804598 
114.769231 114.582906 115.458974 115.244444 115.030769 114.905983 114.400000 113.797436 114.905983 115.903419 116.067521 116.556410 116.583761 116.254701 114.805128 113.626496 
230.851744 231.561047 231.927326 232.694767 232.337209 233.127907 232.366279 230.438953 226.851744 221.735465 215.877907 209.316860 200.997093 193.206395 189.319767 189.840116 
221.298701 221.382684 221.254545 221.278788 220.729004 220.499567 220.017316 219.353247 219.059740 219.095238 219.345455 219.755844 220.318615 220.538528 220.400866 219.802597 
123.802260 119.327684 101.926554 75.372881 60.019774 54.646893 47.974576 43.161017 40.836158 40.293785 40.974576 42.409605 43.053672 45.158192 47.570621 55.115819 
75.594012 73.519760 73.051497 73.844311 74.881437 74.225150 75.982036 78.463473 80.512575 79.639521 77.701796 74.091018 73.512575 71.646707 70.905389 72.046707 
187.092466 188.643836 191.051370 194.811644 203.893836 212.719178 217.770548 222.363014 225.304795 228.003425 230.222603 232.164384 233.068493 233.678082 233.643836 233.743151 
226.065217 224.369565 223.608696 225.695652 158.271739 223.086957 227.597826 228.108696 228.119565 227.500000 226.815217 223.891304 212.413043 176.771739 117.043478 90.663043 
166.227273 162.070707 139.489899 113.646465 98.727273 85.080808 76.242424 76.929293 79.808081 82.712121 87.161616 91.919192 100.101010 103.959596 99.823232 99.994949 
111.036364 114.184091 116.897727 118.800000 121.311364 119.934091 115.906818 107.300000 96.734091 83.204545 72.465909 65.325000 60.038636 58.277273 58.886364 61.645455 
168.483398 177.436523 177.440430 176.887695 176.983398 176.712891 177.008789 177.071289 176.844727 177.147461 177.563477 177.949219 177.773438 178.122070 178.355469 178.350586 
51.939716 48.705674 46.581560 45.719858 45.180851 44.985816 47.670213 52.634752 58.024823 62.897163 73.521277 86.858156 98.574468 113.063830 123.269504 126.255319 
196.200000 193.631579 191.789474 191.105263 105.347368 186.789474 196.105263 195.810526 194.126316 194.852632 195.284211 193.421053 184.305263 180.821053 179.873684 180.473684 
103.265537 119.757062 147.903955 159.932203 172.491525 179.265537 177.548023 184.576271 188.564972 188.802260 185.740113 181.666667 176.598870 163.457627 151.813559 143.022599 
111.984615 110.584615 124.784615 146.592308 154.753846 182.138462 195.053846 210.869231 218.923077 221.292308 221.915385 222.353846 223.346154 224.000000 222.576923 220.884615 
187.633663 194.227723 196.970297 200.198020 202.306931 196.207921 180.128713 162.079208 128.633663 145.930693 116.168317 139.960396 207.128713 218.643564 225.752475 226.930693 
223.159420 223.884058 224.007246 224.217391 222.434783 220.340580 215.557971 211.442029 202.681159 188.724638 149.166667 119.224638 110.521739 102.637681 100.579710 100.347826 
95.676874 94.783527 95.052798 95.940866 96.918691 95.033791 95.388596 94.026399 95.376980 96.565998 97.062302 97.907075 99.237592 99.692714 100.863780 101.565998 
116.032051 115.551282 102.564103 110.224359 105.878205 99.230769 100.910256 106.980769 117.903846 133.705128 152.423077 176.166667 190.538462 194.711538 195.429487 194.532051 
151.403778 159.142857 159.528926 158.269185 157.426210 156.779221 156.802834 157.569067 158.003542 157.648170 156.842975 156.106257 156.022432 155.589138 155.710744 155.182999 
211.557769 211.157371 210.225100 209.555777 199.277888 206.640438 206.985060 206.759960 207.334661 208.319721 209.462151 210.619522 211.941235 212.515936 212.530876 211.871514 
219.639118 217.878788 217.793388 216.487603 212.617080 207.159780 199.669421 193.966942 189.650138 185.947658 182.661157 182.355372 182.856749 184.341598 185.258953 182.316804 
188.231579 178.010526 158.305263 136.157895 125.842105 119.715789 115.884211 127.726316 150.147368 177.789474 199.284211 208.336842 211.652632 209.673684 212.242105 214.768421 
179.477273 181.123106 181.882576 183.159091 185.231061 186.907197 188.727273 191.342803 194.632576 197.725379 200.814394 204.081439 207.823864 210.058712 209.151515 208.026515 
134.601744 136.869186 136.332849 136.002907 135.715116 135.212209 133.665698 134.162791 134.863372 134.242733 135.281977 137.110465 136.808140 135.521802 134.145349 133.292151 
154.768072 159.376506 160.804217 156.331325 157.171687 154.003012 151.831325 149.939759 144.548193 136.921687 128.150602 113.409639 99.668675 85.445783 76.478916 79.280120 
